	MT2.141698	CA1.141704	BB2.141659	CO2.141657	TL3.141709	SN3.141650	SK2.141662	CR1.141682	CF3.141691	BZ1.141724	TL1.141653	GB3.141652	CM1.141723	CL1.141697	HF1.141663	PE7.141734	HF2.141686	GB2.141732	CF1.141675	IE2.141655	PE1.141715	MP2.141695	SN1.141681	DF3.141696	BP1.141702	SR1.141680	SP1.141656	LQ2.141729	VC2.141694	HJ1.141718	KP3.141658	HJ2.141717	SK3.141716	PE6.141700	PE4.141683	SK1.141669	MP1.141661	BF2.141708	BF1.141647	AR3.141705	CF2.141679	SA1.141670	LQ3.141712	AR1.141727	SR3.141674	MT1.141719	IT2.141720	CL3.141664	SF1.141728	SP2.141678	IE1.141648	MD2.141689	KP1.141713	PE5.141692	TL2.141706	HI4.141735	SB1.141730	HI3.141676	CL4.141667	PE3.141731	CO1.141714	RT1.141654	RT2.141710	KP4.141733	DF1.141684	CL2.141671	MD5.141688	IT1.141711	AR2.141703	CO3.141651	HI2.141672	DF2.141726	JT1.141699	GB1.141665	CC1.141721	SF2.141677	VC1.141722
PE1.141715	0.76853778717	0.81336991845	0.640873171371	0.743099932677	0.641042528472	0.780826084231	0.765461511711	0.831438161462	0.576543195686	0.637588955394	0.739174890543	0.794880075962	0.844051645132	0.666085959136	0.58038862745	0.739435629312	0.543334793961	0.830952144308	0.597728603684	0.75805680182	0.0	0.642549389954	0.752247260956	0.677416397043	0.801746224351	0.826465549434	0.785293996523	0.62914746769	0.768473603236	0.675060320089	0.806100321707	0.70022096614	0.64900992746	0.634430057368	0.562546239735	0.698837565726	0.611635726385	0.641972547026	0.622942954018	0.775403052507	0.613542262818	0.824330025828	0.67115351667	0.771693000837	0.848765644341	0.809745529823	0.716822314233	0.720068988561	0.839309410834	0.674265256773	0.739391148841	0.851876995349	0.804233564917	0.492659505447	0.770556282726	0.665841619224	0.84245753458	0.807231149248	0.778735077247	0.559556071119	0.779299790467	0.835900280944	0.821901627257	0.818007813001	0.664543113278	0.776202329387	0.859386419018	0.779129780349	0.809284930785	0.779703765637	0.781748163162	0.810111921671	0.859609891108	0.823057396979	0.769449228534	0.844845974922	0.753676819182
MP2.141695	0.690142042235	0.745029809238	0.558858931696	0.649708301125	0.550400215536	0.693052511909	0.729397231924	0.797302761924	0.63083311634	0.541673731551	0.691843377185	0.693363454832	0.800955974131	0.658391763147	0.579565721282	0.728813952116	0.630736643438	0.764298846136	0.54425803595	0.662352212001	0.642549389954	0.0	0.642001306845	0.543481777647	0.751973874359	0.746524644815	0.730865162668	0.665469334145	0.680101711847	0.61467274546	0.765149848035	0.599877936377	0.576228181985	0.638164066468	0.674269940433	0.596836885374	0.47989618319	0.52857108149	0.520057040658	0.743433522399	0.62955533914	0.733273949626	0.655470269853	0.741417417782	0.763739290086	0.77446656592	0.608194611875	0.685947115848	0.781580357388	0.581657928499	0.677496015144	0.777538138971	0.738861666311	0.682527681303	0.733228319535	0.651408064239	0.776526652289	0.737660911419	0.728553305596	0.637807039431	0.697238471152	0.787131358667	0.764892547077	0.747220316134	0.639496822247	0.713001336898	0.773973712072	0.726986341899	0.761739312987	0.688870554812	0.698198289794	0.754773504323	0.812225527162	0.738160913689	0.731132350058	0.817997421056	0.627248498247
SN1.141681	0.658718564849	0.71339137038	0.681663593599	0.645416627586	0.616504467109	0.613442470814	0.747940957667	0.77590059984	0.723563060875	0.612798112952	0.735802072866	0.715057299307	0.780700209997	0.725348360898	0.67119437694	0.792658619105	0.710662185552	0.735301672902	0.715753341413	0.672506875438	0.752247260956	0.642001306845	0.0	0.656024657861	0.711973443459	0.719516756757	0.702876215265	0.737950076385	0.686355762758	0.671073813223	0.778125662547	0.69552814759	0.65758600056	0.75605452814	0.768009634736	0.561363074094	0.643432971753	0.704473944001	0.656903899986	0.763090768924	0.708447608054	0.681832655677	0.707373441604	0.771493402732	0.697020114354	0.755828174109	0.666730065602	0.686845651453	0.72325388302	0.657277776682	0.708434727984	0.744909713247	0.719653175639	0.761849513715	0.749793454112	0.703703722891	0.738560554736	0.756492092221	0.736251257924	0.739111641693	0.651231005053	0.782197799431	0.779018894949	0.730441929022	0.672477899258	0.702578022023	0.747181898802	0.713218253378	0.772538077847	0.641694208214	0.699213594998	0.781567979103	0.747283777391	0.719239120668	0.748839463589	0.78989758724	0.667060806268
DF3.141696	0.673873081997	0.75347834544	0.58838276397	0.647237514114	0.588381964601	0.679043739677	0.713956216978	0.772761841083	0.64767966436	0.591555826248	0.709208608304	0.702487920437	0.809820204783	0.60126327767	0.547596128437	0.739287694597	0.61148908656	0.75802079477	0.581966793072	0.656026631801	0.677416397043	0.543481777647	0.656024657861	0.0	0.739925146104	0.758776839262	0.702543391161	0.642515707129	0.699565782816	0.595945367554	0.771984238721	0.597268931004	0.598826077446	0.639234116056	0.655282597918	0.580463713295	0.536785019712	0.587602060471	0.542321674414	0.726056765593	0.640152271273	0.733647990049	0.634432294411	0.738317305452	0.772514804469	0.766164363589	0.628221092985	0.650256715598	0.769960586641	0.609786293613	0.661632842579	0.791630530361	0.748760214145	0.69017060423	0.700708786196	0.638827153174	0.78571241242	0.724313724086	0.711321015235	0.617515764281	0.675160106858	0.788591441473	0.759325830066	0.74923164675	0.576781207626	0.701001732307	0.797082089844	0.705535082668	0.74053272389	0.700002730301	0.699766705266	0.733359695372	0.810037304681	0.7474156335	0.705850689304	0.815181901574	0.650562129095
BP1.141702	0.603926305277	0.553323273329	0.768641001292	0.662551151901	0.77981565934	0.657380763755	0.688432939639	0.605036445984	0.827671383787	0.695797327827	0.819455495819	0.612360057963	0.608584404633	0.676616025688	0.775409713594	0.713472058155	0.825292150893	0.540085568675	0.799713662029	0.640804713654	0.801746224351	0.751973874359	0.711973443459	0.739925146104	0.0	0.57726155031	0.622788614808	0.775265568288	0.603489604933	0.729798205722	0.599734730452	0.669922969161	0.692294732133	0.789479089144	0.866803284804	0.694868688062	0.744191811662	0.804897303758	0.77026573868	0.637023073003	0.842282482653	0.613152761383	0.803525819704	0.658498841843	0.587946496101	0.649908645019	0.669726072284	0.679334870383	0.575283035946	0.719254527979	0.674941750589	0.69257442597	0.557870166947	0.826460927544	0.660754483091	0.76158687167	0.622356753674	0.632171464887	0.658600516586	0.797465330717	0.606910824059	0.597129121106	0.587567574562	0.589071694919	0.677973711639	0.662807719353	0.725325585798	0.650660459254	0.627402544014	0.607597086439	0.64583036031	0.630098615894	0.715634151323	0.599981239423	0.630169212251	0.618108249305	0.641974484904
SR1.141680	0.603690906043	0.52957453368	0.753265234783	0.682995313099	0.790885843025	0.648543660498	0.697419269967	0.605885899244	0.845628676956	0.699487954656	0.816937539208	0.596990971817	0.636125830036	0.693273661062	0.784467885947	0.686507007893	0.833873906629	0.597582281264	0.796740483967	0.621300177574	0.826465549434	0.746524644815	0.719516756757	0.758776839262	0.57726155031	0.0	0.596932852198	0.792987459119	0.605643788127	0.742451890908	0.618968408155	0.674585357393	0.693964973239	0.786648233784	0.863158596778	0.711969767812	0.750626833119	0.813997534317	0.761828881441	0.661378019934	0.847751124787	0.617862685506	0.785332735519	0.660999974105	0.574410718257	0.620314472408	0.672876783106	0.669278638765	0.586883196573	0.731276835924	0.661091455587	0.654967398458	0.579439468036	0.838360101678	0.652321399924	0.759946382107	0.606115722633	0.63374640965	0.67412301638	0.793577021773	0.644697700809	0.623247658621	0.602413042108	0.580721925698	0.703214597147	0.640427327773	0.709081022999	0.644554707776	0.666286951633	0.600125357643	0.658814977739	0.665524904321	0.680599830916	0.586515294428	0.598763372685	0.620170528419	0.653742154317
SP1.141656	0.607615011168	0.604920778591	0.766102842505	0.656470525567	0.765735331514	0.632911670833	0.702937930236	0.677799772269	0.815576385655	0.679578148387	0.788009019229	0.613623202715	0.700290967667	0.674060604231	0.755600219986	0.696699212728	0.805380497004	0.641551120261	0.789090197784	0.639750839706	0.785293996523	0.730865162668	0.702876215265	0.702543391161	0.622788614808	0.596932852198	0.0	0.770222729651	0.633551573127	0.715642325755	0.685439005767	0.660890349453	0.665932272809	0.750862572713	0.839808721493	0.678140769177	0.728633994458	0.787214982166	0.752405977806	0.691033640899	0.830881862167	0.640089711508	0.771834413665	0.682526116327	0.629184384416	0.694016495009	0.67109306704	0.701743588686	0.662693170566	0.72398302997	0.667427869824	0.677649207315	0.634660300825	0.814816141547	0.675568451464	0.743015633589	0.655181469635	0.682055860074	0.665298565467	0.786171664305	0.617758749872	0.664668430761	0.658684218843	0.642135658303	0.710211899054	0.664471831779	0.755723017533	0.675931615592	0.652531892876	0.633255674659	0.670985738666	0.672000756971	0.731446453254	0.639273360196	0.640455816126	0.702841764811	0.647099142327
LQ2.141729	0.777108180657	0.802640337394	0.619322658068	0.736405770513	0.625918000388	0.752321955101	0.769307905765	0.801247727397	0.678138129843	0.68866323918	0.758738225701	0.769806872569	0.790644388737	0.668859674009	0.615216219473	0.69133631346	0.653193169934	0.817763951852	0.624402681599	0.729352945579	0.62914746769	0.665469334145	0.737950076385	0.642515707129	0.775265568288	0.792987459119	0.770222729651	0.0	0.765021529076	0.62726159583	0.767607307046	0.691809618033	0.671455493225	0.541947058133	0.667697967941	0.688147801477	0.651887338124	0.6591770259	0.620047765016	0.732428537619	0.672687535974	0.816726520203	0.546621099707	0.719734604212	0.814327912835	0.802523207994	0.730409147571	0.714007042844	0.818831282778	0.705225132427	0.702162714027	0.822498097914	0.765099752971	0.623031822733	0.740109792062	0.57635879862	0.813531895451	0.757612609585	0.744106653991	0.562088689047	0.75632214782	0.80426846855	0.792794089524	0.76305272702	0.650737066965	0.760125477271	0.796783518756	0.755262838868	0.717834115207	0.740517988335	0.733997634204	0.785407257395	0.823556874858	0.813131715342	0.722555712194	0.784837797027	0.736256629155
VC2.141694	0.57577227004	0.579967003341	0.704018513988	0.610758907791	0.749081703426	0.604033537867	0.654658754186	0.673382049741	0.791226362486	0.633761221263	0.776599634854	0.589043591871	0.699335935903	0.66094239762	0.724990931911	0.676513362997	0.790531660352	0.637272509117	0.717487481093	0.554383960129	0.768473603236	0.680101711847	0.686355762758	0.699565782816	0.603489604933	0.605643788127	0.633551573127	0.765021529076	0.0	0.688300394331	0.64878056534	0.609250070453	0.635196078661	0.741466762613	0.827697892562	0.662062512459	0.67347671478	0.751762243713	0.718921063	0.626119951845	0.79417234219	0.608002973076	0.764559484166	0.646589534382	0.647891503131	0.645883227352	0.625639200337	0.671195129648	0.653086501158	0.689612008614	0.614229276143	0.701472835964	0.58097626721	0.784721507876	0.6334758034	0.74024842167	0.683393603285	0.63255613492	0.675704338875	0.755947246057	0.61537252243	0.684406530762	0.671424326923	0.623510513388	0.643045089521	0.64901357385	0.723627410917	0.610448154896	0.666630000435	0.559622627222	0.640100394613	0.657757960437	0.733016266193	0.632205540618	0.607309311375	0.708633642995	0.624195166828
HJ1.141718	0.688138971514	0.743482399334	0.540086395629	0.618605574788	0.567503029835	0.696353224902	0.68503004028	0.767797332075	0.669750865313	0.584810403246	0.706904779817	0.687228451668	0.765538115826	0.615809991273	0.586925835951	0.711824029258	0.657579411457	0.752557540261	0.634272988444	0.658363971255	0.675060320089	0.61467274546	0.671073813223	0.595945367554	0.729798205722	0.742451890908	0.715642325755	0.62726159583	0.688300394331	0.0	0.738648151827	0.575303225467	0.613891779081	0.643754013958	0.730182591433	0.574677666212	0.575421809634	0.647764623139	0.56575903369	0.715734178422	0.66495816764	0.750415949376	0.665927323628	0.708864331649	0.7473772166	0.749233205527	0.636163010893	0.668585615393	0.783717395806	0.626971951325	0.674471088195	0.800297817061	0.720431182785	0.69829621982	0.677900284177	0.636813072889	0.761222833579	0.723617678874	0.725798964935	0.622464766437	0.661106694649	0.766679645665	0.765319356404	0.760665363355	0.633753248497	0.716538436102	0.791758712893	0.694503340479	0.712008131444	0.678182341541	0.691886767081	0.757072995839	0.804335796976	0.749712807783	0.708930656041	0.774903625485	0.661633322717
KP3.141658	0.663542767003	0.587473518831	0.777554878874	0.709889453115	0.788296926825	0.732790459322	0.707654129861	0.536728272817	0.823862263206	0.74949163458	0.833718727798	0.600569601249	0.561738253708	0.661463455132	0.778906971914	0.659572696218	0.820833254521	0.60632469801	0.778216727496	0.681762580454	0.806100321707	0.765149848035	0.778125662547	0.771984238721	0.599734730452	0.618968408155	0.685439005767	0.767607307046	0.64878056534	0.738648151827	0.0	0.694078278746	0.749554074196	0.741096558343	0.860358660673	0.754802251284	0.747042201249	0.800483082379	0.769063049092	0.554561199632	0.832375680621	0.67890600931	0.770861352185	0.58494965455	0.655385347746	0.644611447599	0.726621080567	0.679767340809	0.645166357951	0.777515713112	0.694979281374	0.707415582036	0.599623341024	0.821092291923	0.688859585374	0.767783625246	0.646863531162	0.579012638025	0.682937472884	0.786946902043	0.696584182766	0.510259781049	0.526843542427	0.605640881259	0.727363811097	0.699305805549	0.748575094794	0.661015658726	0.596629769228	0.682860320975	0.654390056145	0.620318553435	0.717781042804	0.676257719456	0.678453591115	0.642171276039	0.696388233282
HJ2.141717	0.623242849168	0.683384968584	0.616521494216	0.621399555785	0.646386009771	0.64754038115	0.612926293276	0.74312117711	0.715264498007	0.58316582145	0.726505057037	0.638332318269	0.760033134241	0.591793675006	0.632195598247	0.667308443127	0.70272089946	0.704635022883	0.672542391151	0.629975317031	0.70022096614	0.599877936377	0.69552814759	0.597268931004	0.669922969161	0.674585357393	0.660890349453	0.691809618033	0.609250070453	0.575303225467	0.694078278746	0.0	0.549822753759	0.658474110331	0.756791960162	0.638052587844	0.558068694746	0.670648899432	0.593745864836	0.663465828549	0.705980977831	0.659416722839	0.695802101222	0.657257953017	0.719510061623	0.68667621711	0.603444631008	0.615387472817	0.722642456745	0.628435319941	0.602398447445	0.771150233203	0.684741439653	0.719288011715	0.640165236573	0.669319693844	0.744395341089	0.663382372847	0.648116648306	0.671090618106	0.604626874048	0.735945230766	0.71336634027	0.667573619094	0.578819790803	0.665041350343	0.754870711342	0.639638885207	0.653623339859	0.676055856557	0.670228874601	0.669421131806	0.764908671391	0.703301083165	0.625272690157	0.749842535442	0.589150479962
SK3.141716	0.632011521017	0.702669746108	0.611017098633	0.595896219305	0.633721756851	0.644376395465	0.65212169992	0.74571813544	0.710669813497	0.420685619994	0.716439499153	0.664780132056	0.757233195432	0.593733981327	0.616357115176	0.682084593879	0.7014022024	0.734631324628	0.638954918676	0.603215547955	0.64900992746	0.576228181985	0.65758600056	0.598826077446	0.692294732133	0.693964973239	0.665932272809	0.671455493225	0.635196078661	0.613891779081	0.749554074196	0.549822753759	0.0	0.682496121961	0.735657735828	0.557448773753	0.598126829287	0.661727453415	0.620324538191	0.70657314614	0.692731344341	0.699866287045	0.695776950746	0.683301521638	0.739070164833	0.720149365039	0.55611871384	0.65499330534	0.743665783339	0.577574885375	0.624770572908	0.778170405365	0.69162565452	0.713030746706	0.667930986705	0.669047980689	0.758373030889	0.713207708099	0.666612630579	0.681876962433	0.596660870018	0.762145761172	0.743484047983	0.682477610614	0.555103765408	0.675353791249	0.773667127149	0.669975794378	0.687168238191	0.654470462686	0.671215808841	0.69285590226	0.799890943061	0.708076206944	0.625014998059	0.781527377875	0.600731431793
PE6.141700	0.751679524483	0.775906646561	0.636939695774	0.71525758303	0.664265688274	0.774038168885	0.740232911763	0.784636321541	0.619115378775	0.673783803603	0.750576776384	0.7574176671	0.804457221923	0.624394382674	0.637262339946	0.670112634667	0.617180536299	0.80640762961	0.609996435068	0.731953013962	0.634430057368	0.638164066468	0.75605452814	0.639234116056	0.789479089144	0.786648233784	0.750862572713	0.541947058133	0.741466762613	0.643754013958	0.741096558343	0.658474110331	0.682496121961	0.0	0.658715636087	0.679462715213	0.631454960108	0.632877138995	0.605872158601	0.718650502919	0.630085741909	0.794197810549	0.573943921491	0.72034188705	0.806392924475	0.791514919784	0.714619380849	0.686561097169	0.813040875716	0.69758374215	0.686448768616	0.810938838215	0.762868806889	0.557241684717	0.740786266049	0.608006463341	0.811199273974	0.730822645608	0.721597962065	0.559185085837	0.763542680283	0.775667676266	0.778593245527	0.759633090938	0.660890139752	0.723916446967	0.813131561376	0.731246224759	0.721740102905	0.742227921757	0.730025816612	0.766206235167	0.817515606446	0.793238990134	0.756634587569	0.82213241336	0.716092503646
PE4.141683	0.817835417394	0.86325477776	0.67141656164	0.776624616573	0.635726005352	0.836479246297	0.822723650641	0.87108212415	0.568630480183	0.706860874112	0.770156517293	0.845657141767	0.891045784174	0.712918351849	0.618973271602	0.808433874162	0.552421212108	0.888307267868	0.635835640272	0.808655876355	0.562546239735	0.674269940433	0.768009634736	0.655282597918	0.866803284804	0.863158596778	0.839808721493	0.667697967941	0.827697892562	0.730182591433	0.860358660673	0.756791960162	0.735657735828	0.658715636087	0.0	0.716625027433	0.677224341261	0.625026383897	0.639353531065	0.834042240918	0.555380705594	0.860479986596	0.616509259338	0.836422164202	0.879688398561	0.868939876364	0.784784161698	0.734469852806	0.882771470539	0.745843522473	0.792178225337	0.872732526751	0.84903902367	0.592742310865	0.835831053898	0.692494616948	0.878043417414	0.858619944665	0.808754961369	0.554116527851	0.828617659821	0.889759799944	0.862697135743	0.858474317374	0.708484100047	0.801580290748	0.886996809501	0.826296012427	0.868591108668	0.821225554081	0.811908617539	0.842713041626	0.881436159602	0.87432610868	0.814156420642	0.89707887703	0.793048432369
SK1.141669	0.607379183764	0.722982024321	0.608077072754	0.528568528421	0.57670030508	0.64306140939	0.703462474396	0.756279075437	0.646164226949	0.487157866248	0.726042942719	0.686901792838	0.784087437529	0.604383655261	0.66184830436	0.735374794057	0.662677098668	0.723762359114	0.650324460513	0.613453198033	0.698837565726	0.596836885374	0.561363074094	0.580463713295	0.694868688062	0.711969767812	0.678140769177	0.688147801477	0.662062512459	0.574677666212	0.754802251284	0.638052587844	0.557448773753	0.679462715213	0.716625027433	0.0	0.592785302934	0.678608093017	0.63566667384	0.755592102494	0.718127479006	0.670034220113	0.677418359672	0.745730505547	0.722192260605	0.737578268904	0.558805433879	0.637560442892	0.732183651864	0.621973143935	0.688391017146	0.770212676196	0.696518184205	0.712587602549	0.692481791413	0.650675895164	0.737697885488	0.72258074314	0.700610350999	0.638774092157	0.618776509347	0.771260560132	0.755647772745	0.722397403993	0.579824563629	0.689960912544	0.757081612647	0.654962631714	0.735566236418	0.610234843768	0.667556224204	0.739953395435	0.794103080799	0.728288601761	0.702592895846	0.793592144666	0.604691207198
MP1.141661	0.679906170593	0.736098269083	0.541209509056	0.632797877948	0.533818457742	0.679931955873	0.704636770947	0.770422918581	0.612504059396	0.559232377906	0.685396967456	0.70119420278	0.793415741911	0.614805933869	0.568115468658	0.73997443488	0.607275419054	0.763231556762	0.536043321049	0.670769857346	0.611635726385	0.47989618319	0.643432971753	0.536785019712	0.744191811662	0.750626833119	0.728633994458	0.651887338124	0.67347671478	0.575421809634	0.747042201249	0.558068694746	0.598126829287	0.631454960108	0.677224341261	0.592785302934	0.0	0.567783789945	0.503660645019	0.723405709421	0.63050963653	0.727306934921	0.655469322307	0.715685677309	0.765096971398	0.756142927476	0.649859115734	0.663430387984	0.777669170833	0.593373896475	0.645793622468	0.784846366474	0.737240933539	0.65102567388	0.686932621964	0.623082263296	0.778341140334	0.719585971278	0.70630203589	0.618855195415	0.691858377318	0.778459933422	0.782143096151	0.750063527483	0.61789572581	0.716331009803	0.763505611809	0.702448361812	0.742190284918	0.682097391351	0.685587015046	0.750978599312	0.795903573241	0.760863599319	0.704545886256	0.808222184229	0.662843626164
BF2.141708	0.744182741901	0.800180639588	0.653665417666	0.69266820974	0.585937336917	0.750036767312	0.785118930935	0.829908416317	0.524114758714	0.644291399574	0.733143505569	0.76844634613	0.833045760549	0.652932206683	0.523039158543	0.759998963246	0.521535494816	0.830245819812	0.547790325281	0.727176089034	0.641972547026	0.52857108149	0.704473944001	0.587602060471	0.804897303758	0.813997534317	0.787214982166	0.6591770259	0.751762243713	0.647764623139	0.800483082379	0.670648899432	0.661727453415	0.632877138995	0.625026383897	0.678608093017	0.567783789945	0.0	0.538258149767	0.792419082209	0.534512250145	0.791709144799	0.651623972315	0.795014152506	0.809807752509	0.818316413711	0.69786995335	0.692758244862	0.836531096652	0.653172993665	0.714185335418	0.8254879602	0.784269238492	0.686790987545	0.781410383797	0.636970121484	0.8277051693	0.764485381349	0.733012542393	0.619184632449	0.753505438671	0.822559234549	0.825734832444	0.807378213243	0.609507009231	0.760781402416	0.818732233837	0.768538934272	0.798020085274	0.762857146892	0.756532699906	0.810080675605	0.834673038285	0.804491910933	0.771459870901	0.848079134586	0.707074396756
BF1.141647	0.736102171794	0.765021815718	0.508032893061	0.688437745152	0.510037460577	0.700097437339	0.716680242446	0.791083557062	0.617288418235	0.584410372279	0.689738311116	0.73644440493	0.810542214683	0.628697700639	0.501972746218	0.73013486051	0.574320532464	0.787653390202	0.500724618998	0.688799564822	0.622942954018	0.520057040658	0.656903899986	0.542321674414	0.77026573868	0.761828881441	0.752405977806	0.620047765016	0.718921063	0.56575903369	0.769063049092	0.593745864836	0.620324538191	0.605872158601	0.639353531065	0.63566667384	0.503660645019	0.538258149767	0.0	0.746728974475	0.598669359289	0.748829532276	0.596699681264	0.747330734289	0.766108575748	0.776279816834	0.651723855999	0.667978104985	0.7929678682	0.573475438113	0.658134533233	0.809908923931	0.762375034306	0.647487574566	0.712691095183	0.612951362287	0.78047214457	0.762265341318	0.734541746501	0.59273694079	0.695145819303	0.792941611503	0.790061222136	0.759338723126	0.619273812078	0.68986126166	0.782591296467	0.720664915547	0.750198491954	0.70524648449	0.697454715497	0.774214993307	0.803344144275	0.762639120392	0.716590183801	0.790907307371	0.657562098624
AR3.141705	0.670031653963	0.662490111275	0.71828613118	0.721955284104	0.764396592886	0.724665484603	0.676689895403	0.628341781312	0.827098036714	0.724806628815	0.794817819585	0.651857962166	0.628796327992	0.682458740374	0.720485162105	0.631487688906	0.812986636939	0.676334563049	0.72891854487	0.666469583008	0.775403052507	0.743433522399	0.763090768924	0.726056765593	0.637023073003	0.661378019934	0.691033640899	0.732428537619	0.626119951845	0.715734178422	0.554561199632	0.663465828549	0.70657314614	0.718650502919	0.834042240918	0.755592102494	0.723405709421	0.792419082209	0.746728974475	0.0	0.815197740833	0.716082840684	0.731407391182	0.520080216917	0.699952143607	0.676936881093	0.69954159793	0.687396274195	0.696752521395	0.752381135463	0.662635370153	0.764302927383	0.596307358025	0.801381228321	0.66044650156	0.719802986644	0.743253245654	0.627779085237	0.674429968665	0.76917646743	0.697809518734	0.63347014664	0.591116548761	0.601322859325	0.701678130683	0.672557792912	0.781929854877	0.699913308079	0.554952410016	0.675901663947	0.645229783977	0.633372716499	0.753505787596	0.681806912169	0.641564295673	0.706711719503	0.722669292316
CF2.141679	0.803759950777	0.840961160886	0.606265271293	0.766005696186	0.608861245261	0.801108189358	0.788896606585	0.862400311455	0.449751627963	0.680689067641	0.735404386187	0.81849677106	0.857878615755	0.703679373489	0.546373995501	0.793012161967	0.515065976451	0.871254309256	0.565846823555	0.785382712673	0.613542262818	0.62955533914	0.708447608054	0.640152271273	0.842282482653	0.847751124787	0.830881862167	0.672687535974	0.79417234219	0.66495816764	0.832375680621	0.705980977831	0.692731344341	0.630085741909	0.555380705594	0.718127479006	0.63050963653	0.534512250145	0.598669359289	0.815197740833	0.0	0.826246928095	0.675046478937	0.810858234764	0.850940854337	0.848335050804	0.774365005922	0.746663399256	0.85897366958	0.708454843395	0.77906239773	0.869405465146	0.825867482179	0.648713673197	0.799974261431	0.689966361843	0.867818704287	0.813358070692	0.798290897611	0.606653347297	0.795569587789	0.865423349432	0.865891330845	0.832193002864	0.688808157896	0.81010705061	0.84988910495	0.816847261933	0.823826472081	0.804164367664	0.802103075008	0.837044565955	0.874727305733	0.844669078734	0.790884893471	0.877810817274	0.762935975032
SA1.141670	0.61971748908	0.566347349084	0.752660752964	0.656289077199	0.765749740565	0.609774282532	0.69037471468	0.706580270641	0.817561146937	0.698242359678	0.811862227045	0.637002772092	0.731367671517	0.699508288137	0.771838694191	0.733914178736	0.812511956378	0.627053421511	0.779793205568	0.641923179444	0.824330025828	0.733273949626	0.681832655677	0.733647990049	0.613152761383	0.617862685506	0.640089711508	0.816726520203	0.608002973076	0.750415949376	0.67890600931	0.659416722839	0.699866287045	0.794197810549	0.860479986596	0.670034220113	0.727306934921	0.791709144799	0.748829532276	0.716082840684	0.826246928095	0.0	0.796119591917	0.718850135799	0.614757627748	0.681943139394	0.664821048319	0.718082875466	0.629596456446	0.721496131685	0.696653899443	0.696302576508	0.61506199547	0.834378351656	0.700977979235	0.783121034688	0.664379000305	0.692291969468	0.687790564058	0.811066360613	0.604792399101	0.701777216141	0.687573976191	0.648174553058	0.711629317917	0.680480465456	0.718224757373	0.659467106207	0.699526975714	0.61653523879	0.682406343206	0.676685981802	0.689051403292	0.591581612652	0.680554976139	0.681559549707	0.672775625091
LQ3.141712	0.770715603288	0.796226538542	0.621618119676	0.745034444428	0.619497847302	0.754953315608	0.766158846178	0.790859532801	0.661491011802	0.716720996772	0.71768927326	0.781269088854	0.806676786278	0.697784026634	0.643869106092	0.721913336698	0.657356779017	0.800007461727	0.63394114837	0.724706388312	0.67115351667	0.655470269853	0.707373441604	0.634432294411	0.803525819704	0.785332735519	0.771834413665	0.546621099707	0.764559484166	0.665927323628	0.770861352185	0.695802101222	0.695776950746	0.573943921491	0.616509259338	0.677418359672	0.655469322307	0.651623972315	0.596699681264	0.731407391182	0.675046478937	0.796119591917	0.0	0.744066988448	0.807209936659	0.770016102379	0.71282366868	0.723831813557	0.803933218285	0.704332488592	0.692919250944	0.819682981028	0.771830239085	0.619888241822	0.734600960557	0.619243721945	0.807142072061	0.772658483435	0.754141539188	0.589760855573	0.767981563748	0.788739309443	0.795337827672	0.766092666936	0.678355658879	0.736998091293	0.813434355611	0.750348654937	0.753364461399	0.739322434495	0.762105801186	0.77131560807	0.822445630714	0.788935754035	0.744859079604	0.815265641037	0.742469788331
AR1.141727	0.712475366399	0.668118689859	0.701906173162	0.70619979866	0.772293747078	0.735421184924	0.68670502327	0.650694208159	0.820951397538	0.708002335244	0.793303735659	0.673646484735	0.645593178816	0.674817647195	0.72005358344	0.627168981952	0.810621436236	0.708134157663	0.738313968938	0.679816277681	0.771693000837	0.741417417782	0.771493402732	0.738317305452	0.658498841843	0.660999974105	0.682526116327	0.719734604212	0.646589534382	0.708864331649	0.58494965455	0.657257953017	0.683301521638	0.72034188705	0.836422164202	0.745730505547	0.715685677309	0.795014152506	0.747330734289	0.520080216917	0.810858234764	0.718850135799	0.744066988448	0.0	0.725269526489	0.696751427358	0.695302373061	0.688681915978	0.726477957731	0.745834300901	0.652161433227	0.760499284258	0.614679635777	0.786593097096	0.66266999892	0.745429241572	0.737876733091	0.643516659098	0.656608106573	0.777515991028	0.711308498771	0.649342955388	0.648244671474	0.609569367909	0.707582440698	0.690541692763	0.779629511962	0.684516329348	0.562140276303	0.664927746447	0.671077889267	0.664490015724	0.78767341745	0.702108920727	0.644950268684	0.713016255987	0.723806234922
